0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:31 +0800] "GET /CommonServlet?operation=qrcodeDownload HTTP/1.1" 200 727
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:31 +0800] "GET /UtilServlet?operation=valpwd&time=1512434791289 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:35 +0800] "GET /UtilServlet?operation=getUserInfo&name=admin&time=1512434795870 HTTP/1.1" 200 44
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:35 +0800] "GET /UtilServlet?operation=sunCompany&name=admin&time=1512434795932 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:36 +0800] "POST /loginAction.do HTTP/1.1" 200 3049
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:40 +0800] "GET /UtilServlet?operation=getUserInfo&name=admin&time=1512434800963 HTTP/1.1" 200 44
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:40 +0800] "GET /UtilServlet?operation=sunCompany&name=admin&time=1512434800966 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:41 +0800] "POST /loginAction.do HTTP/1.1" 200 872
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:41 +0800] "GET /AIO.do HTTP/1.1" 200 28354
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:41 +0800] "GET /js/gen/login.vjs_zh_CN.js?1512434767909 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:41 +0800] "GET /js/function.js?1512434767909 HTTP/1.1" 200 58995
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:41 +0800] "GET /js/gen/body2.vjs_zh_CN.js?1512434767909 HTTP/1.1" 200 27110
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:41 +0800] "POST /MenuQueryAction.do?sysType=1&loadMenu=true HTTP/1.1" 200 47487
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:41 +0800] "POST /MenuQueryAction.do?sysType=2&loadMenu=true HTTP/1.1" 200 4723
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:41 +0800] "POST /MenuQueryAction.do?sysType=3&loadMenu=true HTTP/1.1" 200 3734
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:41 +0800] "POST /MenuQueryAction.do?sysType=0&loadMenu=true HTTP/1.1" 200 17931
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:41 +0800] "GET /newMenu.do?keyId=28141812_0811271603291400086&name=%E6%88%91%E7%9A%84%E5%B7%A5%E4%BD%9C%E5%8F%B0&operation=0&winCurIndex=0 HTTP/1.1" 200 31224
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:42 +0800] "GET /UtilServlet?operation=msgData&time=1512434802487 HTTP/1.1" 200 97
0:0:0:0:0:0:0:1 - - [05/Dec/2017:08:46:59 +0800] "GET /UserFunctionQueryAction.do?tableName=HFComboActive&src=menu&winCurIndex=1 HTTP/1.1" 200 25178
